stable_id,manifest_filename,actual_path,source_sha256,source_width,source_height,selected,donor,replacement_for,status,notes
v4_villain_shonen_009,235__v4_villain_shonen_009.png,batch_03_161-240/223__v4_villain_shonen_009.png,d77d6e19cd53bcb94bf808cd760bfdea7d4c54d9bf02d75a7856ababb4a6636f,180,185,FALSE,FALSE,,filename_mismatch_candidate,Manifest path absent; same stable ID exists as batch_03_161-240/223__v4_villain_shonen_009.png. Integration halted per Phase 1 gate; no substitution assumed.
v4_villain_shonen_010,236__v4_villain_shonen_010.png,batch_03_161-240/224__v4_villain_shonen_010.png,52ed464ec6e1e545a7fed69d5c3191a48688dd924297f04a912d79195b74f83a,172,185,FALSE,FALSE,,filename_mismatch_candidate,Manifest path absent; same stable ID exists as batch_03_161-240/224__v4_villain_shonen_010.png. Integration halted per Phase 1 gate; no substitution assumed.
v4_villain_shonen_011,237__v4_villain_shonen_011.png,batch_03_161-240/225__v4_villain_shonen_011.png,30d118f3e4b45ddf233fefd9b5687ca538991d17dca602af05c435c82884211e,180,185,FALSE,FALSE,,filename_mismatch_candidate,Manifest path absent; same stable ID exists as batch_03_161-240/225__v4_villain_shonen_011.png. Integration halted per Phase 1 gate; no substitution assumed.
v4_villain_shonen_012,238__v4_villain_shonen_012.png,batch_03_161-240/226__v4_villain_shonen_012.png,2cecd7a9ab8a57b1d51dac790ef07b06eb19e8987561ff26a56c63cb482e8cb1,181,185,FALSE,FALSE,,filename_mismatch_candidate,Manifest path absent; same stable ID exists as batch_03_161-240/226__v4_villain_shonen_012.png. Integration halted per Phase 1 gate; no substitution assumed.
v4_villain_shonen_013,239__v4_villain_shonen_013.png,batch_03_161-240/227__v4_villain_shonen_013.png,2883aa82207a45bcf8a8ddeeb15fbe6b6748a00bd6746f422d7ef34b4e5a9ec4,180,185,FALSE,FALSE,,filename_mismatch_candidate,Manifest path absent; same stable ID exists as batch_03_161-240/227__v4_villain_shonen_013.png. Integration halted per Phase 1 gate; no substitution assumed.
v4_villain_shonen_014,240__v4_villain_shonen_014.png,batch_03_161-240/228__v4_villain_shonen_014.png,bc30a8181fcad47e8ac2741466902e204602541e812c3082c7dee40bd837cfdc,180,185,FALSE,FALSE,,filename_mismatch_candidate,Manifest path absent; same stable ID exists as batch_03_161-240/228__v4_villain_shonen_014.png. Integration halted per Phase 1 gate; no substitution assumed.
v4_villain_shonen_015,241__v4_villain_shonen_015.png,batch_03_161-240/229__v4_villain_shonen_015.png,f638f9e80abedf1cd96246086cf6b90914ec61b051d95326b184e5bbf1644e8f,180,171,FALSE,FALSE,,filename_mismatch_candidate,Manifest path absent; same stable ID exists as batch_03_161-240/229__v4_villain_shonen_015.png. Integration halted per Phase 1 gate; no substitution assumed.
v4_villain_shonen_016,242__v4_villain_shonen_016.png,batch_03_161-240/230__v4_villain_shonen_016.png,4a8d0f404bf3a57399401c7c235bf0def26492b2e3bd3ad30bc4417101744423,181,171,FALSE,FALSE,,filename_mismatch_candidate,Manifest path absent; same stable ID exists as batch_03_161-240/230__v4_villain_shonen_016.png. Integration halted per Phase 1 gate; no substitution assumed.
v4_villain_shonen_017,243__v4_villain_shonen_017.png,batch_03_161-240/231__v4_villain_shonen_017.png,8001d1fba049d09e3ca3ac3e0409169c8e216dd8853ece73051e1f88c6adebf9,180,171,FALSE,FALSE,,filename_mismatch_candidate,Manifest path absent; same stable ID exists as batch_03_161-240/231__v4_villain_shonen_017.png. Integration halted per Phase 1 gate; no substitution assumed.
v4_villain_shonen_018,244__v4_villain_shonen_018.png,batch_03_161-240/232__v4_villain_shonen_018.png,89a4e304eb9241bf9372aaee93e3acefce50b282d10b7255df439585ecb549cc,172,171,FALSE,FALSE,,filename_mismatch_candidate,Manifest path absent; same stable ID exists as batch_03_161-240/232__v4_villain_shonen_018.png. Integration halted per Phase 1 gate; no substitution assumed.
v4_villain_shonen_019,245__v4_villain_shonen_019.png,batch_03_161-240/233__v4_villain_shonen_019.png,69187590f3343d4b1b19c69d14d46a481029f4c8ee69aea387d7a941dfaf3a1e,180,171,FALSE,FALSE,,filename_mismatch_candidate,Manifest path absent; same stable ID exists as batch_03_161-240/233__v4_villain_shonen_019.png. Integration halted per Phase 1 gate; no substitution assumed.
v4_villain_shonen_020,246__v4_villain_shonen_020.png,batch_03_161-240/234__v4_villain_shonen_020.png,18932ccf93d6f4732c089f56c0e838653d6fd14896f38d095eb9d7d2b0f8abf2,181,171,FALSE,FALSE,,filename_mismatch_candidate,Manifest path absent; same stable ID exists as batch_03_161-240/234__v4_villain_shonen_020.png. Integration halted per Phase 1 gate; no substitution assumed.
v4_villain_shonen_021,247__v4_villain_shonen_021.png,batch_03_161-240/235__v4_villain_shonen_021.png,34e8f651253d48dcd9a357fc9d15793a1a3bc64c9dfaf73bcfb29ec381cb2e73,180,171,FALSE,FALSE,,filename_mismatch_candidate,Manifest path absent; same stable ID exists as batch_03_161-240/235__v4_villain_shonen_021.png. Integration halted per Phase 1 gate; no substitution assumed.
v4_villain_shonen_022,248__v4_villain_shonen_022.png,batch_03_161-240/236__v4_villain_shonen_022.png,d805881f461ed58b4c34b348d8416d156ba6c3f206a9ca616172b56d764e1a1b,180,171,FALSE,FALSE,,filename_mismatch_candidate,Manifest path absent; same stable ID exists as batch_03_161-240/236__v4_villain_shonen_022.png. Integration halted per Phase 1 gate; no substitution assumed.
v4_villain_shonen_023,249__v4_villain_shonen_023.png,batch_03_161-240/237__v4_villain_shonen_023.png,0f40954fb28e854ba878833aeab4fd48ceb980aee024bcd25aa181977f3ed890,180,171,FALSE,FALSE,,filename_mismatch_candidate,Manifest path absent; same stable ID exists as batch_03_161-240/237__v4_villain_shonen_023.png. Integration halted per Phase 1 gate; no substitution assumed.
v4_villain_shonen_024,250__v4_villain_shonen_024.png,batch_03_161-240/238__v4_villain_shonen_024.png,7f5bc3afbec94655c7d9b20b17e9f3d6cb3f0f02fbdac94aec0abcd4e98e011b,181,171,FALSE,FALSE,,filename_mismatch_candidate,Manifest path absent; same stable ID exists as batch_03_161-240/238__v4_villain_shonen_024.png. Integration halted per Phase 1 gate; no substitution assumed.
v4_villain_shonen_025,251__v4_villain_shonen_025.png,batch_03_161-240/239__v4_villain_shonen_025.png,6aef7d30a1c8693aaa5e5ca5eeb357b8316016fa79eacbdedf63298b547ee88d,180,171,FALSE,FALSE,,filename_mismatch_candidate,Manifest path absent; same stable ID exists as batch_03_161-240/239__v4_villain_shonen_025.png. Integration halted per Phase 1 gate; no substitution assumed.
v4_villain_shonen_026,252__v4_villain_shonen_026.png,batch_03_161-240/240__v4_villain_shonen_026.png,e36167202e9cf7266412405f1e8a728f02a6e8e6bf68afa58e8de94fc4f35e2d,172,171,FALSE,FALSE,,filename_mismatch_candidate,Manifest path absent; same stable ID exists as batch_03_161-240/240__v4_villain_shonen_026.png. Integration halted per Phase 1 gate; no substitution assumed.
v4_villain_shonen_027,253__v4_villain_shonen_027.png,batch_04_241-304/241__v4_villain_shonen_027.png,fb852d64c293829d21cb55258757964a72fbc4aad2f7f920ea28330d0e893c87,180,171,FALSE,FALSE,,filename_mismatch_candidate,Manifest path absent; same stable ID exists as batch_04_241-304/241__v4_villain_shonen_027.png. Integration halted per Phase 1 gate; no substitution assumed.
v4_villain_shonen_028,254__v4_villain_shonen_028.png,batch_04_241-304/242__v4_villain_shonen_028.png,828814c10e1928b255f9f0e1a0e4d20d92ba79c716b9bf324755d540cf4fc653,181,171,FALSE,FALSE,,filename_mismatch_candidate,Manifest path absent; same stable ID exists as batch_04_241-304/242__v4_villain_shonen_028.png. Integration halted per Phase 1 gate; no substitution assumed.
v4_villain_shonen_029,255__v4_villain_shonen_029.png,batch_04_241-304/243__v4_villain_shonen_029.png,18e463ef0c14eb8ceabe133cf412929451bd108ad316d63e5c171892709c384c,180,171,FALSE,FALSE,,filename_mismatch_candidate,Manifest path absent; same stable ID exists as batch_04_241-304/243__v4_villain_shonen_029.png. Integration halted per Phase 1 gate; no substitution assumed.
v4_villain_shonen_030,256__v4_villain_shonen_030.png,batch_04_241-304/244__v4_villain_shonen_030.png,9d6ecbf783c1229a30c53ed0aad174b12d8f641be4219b2f6e65c992d34b5dba,180,171,FALSE,FALSE,,filename_mismatch_candidate,Manifest path absent; same stable ID exists as batch_04_241-304/244__v4_villain_shonen_030.png. Integration halted per Phase 1 gate; no substitution assumed.
v4_villain_shonen_031,257__v4_villain_shonen_031.png,batch_04_241-304/245__v4_villain_shonen_031.png,3f4b2d92192a3e020d8ab7c3ffd4af27b3bab56152a40ad173024bf84aa3100e,198,272,FALSE,FALSE,,filename_mismatch_candidate,Manifest path absent; same stable ID exists as batch_04_241-304/245__v4_villain_shonen_031.png. Integration halted per Phase 1 gate; no substitution assumed.
v4_villain_shonen_032,258__v4_villain_shonen_032.png,batch_04_241-304/246__v4_villain_shonen_032.png,9cfe1017378490ee0a07f49cc1a6a1905832e8ff71b116b700ddb3763cfd8fac,192,272,FALSE,FALSE,,filename_mismatch_candidate,Manifest path absent; same stable ID exists as batch_04_241-304/246__v4_villain_shonen_032.png. Integration halted per Phase 1 gate; no substitution assumed.
v4_villain_shonen_033,259__v4_villain_shonen_033.png,batch_04_241-304/247__v4_villain_shonen_033.png,a7cfe09ffeaea040126cb9a68524c67eebd8ce1687924676adf53605bcfcb07f,190,272,FALSE,FALSE,,filename_mismatch_candidate,Manifest path absent; same stable ID exists as batch_04_241-304/247__v4_villain_shonen_033.png. Integration halted per Phase 1 gate; no substitution assumed.
v4_villain_shonen_034,260__v4_villain_shonen_034.png,batch_04_241-304/248__v4_villain_shonen_034.png,c6dbcf12512f8e77c256655c3cda4a2ef4d5dcb75dfb1192b7987f85b6f50849,189,272,FALSE,FALSE,,filename_mismatch_candidate,Manifest path absent; same stable ID exists as batch_04_241-304/248__v4_villain_shonen_034.png. Integration halted per Phase 1 gate; no substitution assumed.
v4_villain_shonen_035,261__v4_villain_shonen_035.png,batch_04_241-304/249__v4_villain_shonen_035.png,deaf41ce088e2b1f0e8c55afcbc20f9b3f733d0fce7dcf7251e180805554adf6,183,272,FALSE,FALSE,,filename_mismatch_candidate,Manifest path absent; same stable ID exists as batch_04_241-304/249__v4_villain_shonen_035.png. Integration halted per Phase 1 gate; no substitution assumed.
v4_villain_shonen_036,262__v4_villain_shonen_036.png,batch_04_241-304/250__v4_villain_shonen_036.png,22b4d05e00df0b93ee11ef38b7603e71e23119ad351968137ec4b8890b62b572,172,272,FALSE,FALSE,,filename_mismatch_candidate,Manifest path absent; same stable ID exists as batch_04_241-304/250__v4_villain_shonen_036.png. Integration halted per Phase 1 gate; no substitution assumed.
v4_villain_shonen_037,263__v4_villain_shonen_037.png,batch_04_241-304/251__v4_villain_shonen_037.png,87baa035ab19e2659315bd3d566b8141117ec97d5be682d242826e907118fb1c,171,272,FALSE,FALSE,,filename_mismatch_candidate,Manifest path absent; same stable ID exists as batch_04_241-304/251__v4_villain_shonen_037.png. Integration halted per Phase 1 gate; no substitution assumed.
v4_villain_shonen_038,264__v4_villain_shonen_038.png,batch_04_241-304/252__v4_villain_shonen_038.png,143ea0cd7355daabc164cf585d2af879db729f6bae61047f9031b0ca5d78bda5,167,272,FALSE,FALSE,,filename_mismatch_candidate,Manifest path absent; same stable ID exists as batch_04_241-304/252__v4_villain_shonen_038.png. Integration halted per Phase 1 gate; no substitution assumed.
v4_villain_shojo_001,265__v4_villain_shojo_001.png,batch_04_241-304/253__v4_villain_shojo_001.png,b9b6c0634fc01f6652699f309cdb7c94b95057e50fc00bd841162905d38e393a,198,241,FALSE,FALSE,,filename_mismatch_candidate,Manifest path absent; same stable ID exists as batch_04_241-304/253__v4_villain_shojo_001.png. Integration halted per Phase 1 gate; no substitution assumed.
v4_villain_shojo_002,266__v4_villain_shojo_002.png,batch_04_241-304/254__v4_villain_shojo_002.png,4151a8ee156cde801539668bba8df65806da2b244f276decc05ea81c4355e83d,192,241,FALSE,FALSE,,filename_mismatch_candidate,Manifest path absent; same stable ID exists as batch_04_241-304/254__v4_villain_shojo_002.png. Integration halted per Phase 1 gate; no substitution assumed.
v4_villain_shojo_003,267__v4_villain_shojo_003.png,batch_04_241-304/255__v4_villain_shojo_003.png,be6dddd5046cf1a5b5df2121070db3be5c4e736a714c6ef0d0f61607e7afe953,190,241,FALSE,FALSE,,filename_mismatch_candidate,Manifest path absent; same stable ID exists as batch_04_241-304/255__v4_villain_shojo_003.png. Integration halted per Phase 1 gate; no substitution assumed.
v4_villain_shojo_004,268__v4_villain_shojo_004.png,batch_04_241-304/256__v4_villain_shojo_004.png,46615d5e7a442793e3548c1f779528b6093276a59932c49658c3133cc6884e8d,189,241,FALSE,FALSE,,filename_mismatch_candidate,Manifest path absent; same stable ID exists as batch_04_241-304/256__v4_villain_shojo_004.png. Integration halted per Phase 1 gate; no substitution assumed.
v4_villain_shojo_005,269__v4_villain_shojo_005.png,batch_04_241-304/257__v4_villain_shojo_005.png,f2da5564e00c185e95f426945361e1117b01589efc4a7f92c937cc60760d635e,183,241,FALSE,FALSE,,filename_mismatch_candidate,Manifest path absent; same stable ID exists as batch_04_241-304/257__v4_villain_shojo_005.png. Integration halted per Phase 1 gate; no substitution assumed.
v4_villain_shojo_006,270__v4_villain_shojo_006.png,batch_04_241-304/258__v4_villain_shojo_006.png,f1349625bbfe68aff459d90e962059e8503d072256ec5ebcfd9f3d7f476b4fc1,172,241,FALSE,FALSE,,filename_mismatch_candidate,Manifest path absent; same stable ID exists as batch_04_241-304/258__v4_villain_shojo_006.png. Integration halted per Phase 1 gate; no substitution assumed.
v4_villain_shojo_007,271__v4_villain_shojo_007.png,batch_04_241-304/259__v4_villain_shojo_007.png,6723d3ddf298f43f4cddc7a21300ccb59c3476d582506cfbf24b88143244c29b,171,241,FALSE,FALSE,,filename_mismatch_candidate,Manifest path absent; same stable ID exists as batch_04_241-304/259__v4_villain_shojo_007.png. Integration halted per Phase 1 gate; no substitution assumed.
v4_villain_shojo_008,272__v4_villain_shojo_008.png,batch_04_241-304/260__v4_villain_shojo_008.png,806698e1c69c8fb4e063855f3ac5510027162a3f207fe1df8c63835e8904984d,167,241,FALSE,FALSE,,filename_mismatch_candidate,Manifest path absent; same stable ID exists as batch_04_241-304/260__v4_villain_shojo_008.png. Integration halted per Phase 1 gate; no substitution assumed.
v4_villain_shojo_009,273__v4_villain_shojo_009.png,batch_04_241-304/261__v4_villain_shojo_009.png,327b8d490716981bb90319308a6b842bc85525a725212bb1c5b94c732388d2ae,198,230,FALSE,FALSE,,filename_mismatch_candidate,Manifest path absent; same stable ID exists as batch_04_241-304/261__v4_villain_shojo_009.png. Integration halted per Phase 1 gate; no substitution assumed.
v4_villain_shojo_010,274__v4_villain_shojo_010.png,batch_04_241-304/262__v4_villain_shojo_010.png,885226194ec83887df15b09d584108c6f340507c4a48159a1d65a6c69c9d1381,192,230,FALSE,FALSE,,filename_mismatch_candidate,Manifest path absent; same stable ID exists as batch_04_241-304/262__v4_villain_shojo_010.png. Integration halted per Phase 1 gate; no substitution assumed.
v4_villain_shojo_011,275__v4_villain_shojo_011.png,batch_04_241-304/263__v4_villain_shojo_011.png,77b0d77e2acc54a7bd0621d8bf8bb118502eee42eedd0775bda5e33879afc5f5,190,230,FALSE,FALSE,,filename_mismatch_candidate,Manifest path absent; same stable ID exists as batch_04_241-304/263__v4_villain_shojo_011.png. Integration halted per Phase 1 gate; no substitution assumed.
v4_villain_shojo_012,276__v4_villain_shojo_012.png,batch_04_241-304/264__v4_villain_shojo_012.png,6513c32574ea0617e5384728c05b969a05fae16acf60e64f83a3f971846f28c5,189,230,FALSE,FALSE,,filename_mismatch_candidate,Manifest path absent; same stable ID exists as batch_04_241-304/264__v4_villain_shojo_012.png. Integration halted per Phase 1 gate; no substitution assumed.
v4_villain_shojo_013,277__v4_villain_shojo_013.png,batch_04_241-304/265__v4_villain_shojo_013.png,41b2375d319928a651f6cbc69184fb561f1e2ccf2a23c2f5674f24f731f26841,183,230,FALSE,FALSE,,filename_mismatch_candidate,Manifest path absent; same stable ID exists as batch_04_241-304/265__v4_villain_shojo_013.png. Integration halted per Phase 1 gate; no substitution assumed.
v4_villain_shojo_014,278__v4_villain_shojo_014.png,batch_04_241-304/266__v4_villain_shojo_014.png,93d7379f25bedcac5a648afb3af699e508c97f82e02e045af80e531dba27efda,172,230,FALSE,FALSE,,filename_mismatch_candidate,Manifest path absent; same stable ID exists as batch_04_241-304/266__v4_villain_shojo_014.png. Integration halted per Phase 1 gate; no substitution assumed.
v4_villain_shojo_015,279__v4_villain_shojo_015.png,batch_04_241-304/267__v4_villain_shojo_015.png,0aa8d247b0b68fdf7adf8acd41fa20d006eeaf7fedb26ed1a38f4a4ec63a21ca,171,230,FALSE,FALSE,,filename_mismatch_candidate,Manifest path absent; same stable ID exists as batch_04_241-304/267__v4_villain_shojo_015.png. Integration halted per Phase 1 gate; no substitution assumed.
v4_villain_shojo_016,280__v4_villain_shojo_016.png,batch_04_241-304/268__v4_villain_shojo_016.png,0476eae6c67da715d7cb050042fe9a68dfeb30a950712b8a89b5c6487332f5fc,167,230,FALSE,FALSE,,filename_mismatch_candidate,Manifest path absent; same stable ID exists as batch_04_241-304/268__v4_villain_shojo_016.png. Integration halted per Phase 1 gate; no substitution assumed.
v4_villain_shojo_017,281__v4_villain_shojo_017.png,batch_04_241-304/269__v4_villain_shojo_017.png,a52a6f254f6dfd1eb3432875c5502503db2ccb53da7589bb264e6a2983349a23,198,240,FALSE,FALSE,,filename_mismatch_candidate,Manifest path absent; same stable ID exists as batch_04_241-304/269__v4_villain_shojo_017.png. Integration halted per Phase 1 gate; no substitution assumed.
v4_villain_shojo_018,282__v4_villain_shojo_018.png,batch_04_241-304/270__v4_villain_shojo_018.png,f7ec23ce13e60658f57d12e9cc16d6df3c76e2e9cf0c72fed7d6bdf6786f4088,192,240,FALSE,FALSE,,filename_mismatch_candidate,Manifest path absent; same stable ID exists as batch_04_241-304/270__v4_villain_shojo_018.png. Integration halted per Phase 1 gate; no substitution assumed.
v4_villain_shojo_019,283__v4_villain_shojo_019.png,batch_04_241-304/271__v4_villain_shojo_019.png,7963301c726935bd26753fe5b0432d3f4852f0e2866a02f0ad61a73d4ad4cfb1,190,240,FALSE,FALSE,,filename_mismatch_candidate,Manifest path absent; same stable ID exists as batch_04_241-304/271__v4_villain_shojo_019.png. Integration halted per Phase 1 gate; no substitution assumed.
v4_villain_shojo_020,284__v4_villain_shojo_020.png,batch_04_241-304/272__v4_villain_shojo_020.png,6428f0ba16f7222ec37d080374d349d0881cef4852289e5d2e1ae8e79f114885,189,240,FALSE,FALSE,,filename_mismatch_candidate,Manifest path absent; same stable ID exists as batch_04_241-304/272__v4_villain_shojo_020.png. Integration halted per Phase 1 gate; no substitution assumed.
v4_villain_shojo_021,285__v4_villain_shojo_021.png,batch_04_241-304/273__v4_villain_shojo_021.png,a56cee3501e4f5a1e06693dcb779e28340e0c00d2a5a518d0af6dc7f31bfe545,183,240,FALSE,FALSE,,filename_mismatch_candidate,Manifest path absent; same stable ID exists as batch_04_241-304/273__v4_villain_shojo_021.png. Integration halted per Phase 1 gate; no substitution assumed.
v4_villain_shojo_022,286__v4_villain_shojo_022.png,batch_04_241-304/274__v4_villain_shojo_022.png,f9a46fb6e4405bb99c4a77be574cd7ab79e643f968fe2552133da029722032a1,172,240,FALSE,FALSE,,filename_mismatch_candidate,Manifest path absent; same stable ID exists as batch_04_241-304/274__v4_villain_shojo_022.png. Integration halted per Phase 1 gate; no substitution assumed.
v4_villain_shojo_023,287__v4_villain_shojo_023.png,batch_04_241-304/275__v4_villain_shojo_023.png,bfaa20fcf67da27abde3324bca08efab951cc29a8f8b1af1dff2be761faf0a7d,171,240,FALSE,FALSE,,filename_mismatch_candidate,Manifest path absent; same stable ID exists as batch_04_241-304/275__v4_villain_shojo_023.png. Integration halted per Phase 1 gate; no substitution assumed.
v4_villain_shojo_024,288__v4_villain_shojo_024.png,batch_04_241-304/276__v4_villain_shojo_024.png,a7bda0ff7a19fcaa2f1dc939de99ecf7ebbd04580471a21fbd6a41f206debded,167,240,FALSE,FALSE,,filename_mismatch_candidate,Manifest path absent; same stable ID exists as batch_04_241-304/276__v4_villain_shojo_024.png. Integration halted per Phase 1 gate; no substitution assumed.
v4_villain_shojo_025,289__v4_villain_shojo_025.png,batch_04_241-304/277__v4_villain_shojo_025.png,b8e6be556f31a44a09e4122829efbae078a553f6ac21dd8abd721610bcd3a37e,181,231,FALSE,FALSE,,filename_mismatch_candidate,Manifest path absent; same stable ID exists as batch_04_241-304/277__v4_villain_shojo_025.png. Integration halted per Phase 1 gate; no substitution assumed.
v4_villain_shojo_026,290__v4_villain_shojo_026.png,batch_04_241-304/278__v4_villain_shojo_026.png,01d30cb171e69d77b35d39e581708a4353ae7de3a83b1316fd67ed5b8954fd38,183,231,FALSE,FALSE,,filename_mismatch_candidate,Manifest path absent; same stable ID exists as batch_04_241-304/278__v4_villain_shojo_026.png. Integration halted per Phase 1 gate; no substitution assumed.
v4_villain_shojo_027,291__v4_villain_shojo_027.png,batch_04_241-304/279__v4_villain_shojo_027.png,f3f0ddbd81be6d24a5b982d7499b48b430da57f8ee357e5e220660c93fd0f333,183,231,FALSE,FALSE,,filename_mismatch_candidate,Manifest path absent; same stable ID exists as batch_04_241-304/279__v4_villain_shojo_027.png. Integration halted per Phase 1 gate; no substitution assumed.
v4_villain_shojo_028,292__v4_villain_shojo_028.png,batch_04_241-304/280__v4_villain_shojo_028.png,a7714b84219539e1d3764bb12c6f016fc9357d049ad5d9aa9492d958f8877e42,184,231,FALSE,FALSE,,filename_mismatch_candidate,Manifest path absent; same stable ID exists as batch_04_241-304/280__v4_villain_shojo_028.png. Integration halted per Phase 1 gate; no substitution assumed.
v4_villain_shojo_029,293__v4_villain_shojo_029.png,batch_04_241-304/281__v4_villain_shojo_029.png,aa79cd87f1d7b1b3bd52f28b257002e59614fc7f020d9a2f51d040bf91e38921,182,231,FALSE,FALSE,,filename_mismatch_candidate,Manifest path absent; same stable ID exists as batch_04_241-304/281__v4_villain_shojo_029.png. Integration halted per Phase 1 gate; no substitution assumed.
v4_villain_shojo_030,294__v4_villain_shojo_030.png,batch_04_241-304/282__v4_villain_shojo_030.png,3eff271f207d56709083abe4dd0a79cfcb88f396524fff1bbd66019e96b39c8d,185,231,FALSE,FALSE,,filename_mismatch_candidate,Manifest path absent; same stable ID exists as batch_04_241-304/282__v4_villain_shojo_030.png. Integration halted per Phase 1 gate; no substitution assumed.
v4_villain_shojo_031,295__v4_villain_shojo_031.png,batch_04_241-304/283__v4_villain_shojo_031.png,f212fdc4498fdd58cd74d5187c21af12dc8159a7c6c063eb69a4732b8619ad12,183,231,FALSE,FALSE,,filename_mismatch_candidate,Manifest path absent; same stable ID exists as batch_04_241-304/283__v4_villain_shojo_031.png. Integration halted per Phase 1 gate; no substitution assumed.
v4_villain_shojo_032,296__v4_villain_shojo_032.png,batch_04_241-304/284__v4_villain_shojo_032.png,6442cfb52c9bcb852d113fb6d842ebae2aaa5dae618fb835835cbe60b4a98a45,184,231,FALSE,FALSE,,filename_mismatch_candidate,Manifest path absent; same stable ID exists as batch_04_241-304/284__v4_villain_shojo_032.png. Integration halted per Phase 1 gate; no substitution assumed.
v4_villain_shojo_033,297__v4_villain_shojo_033.png,batch_04_241-304/285__v4_villain_shojo_033.png,635cffcdd3ece8fe6d56234001fec79ddb7ebcd8de89cd91a232b499f33e897c,181,230,FALSE,FALSE,,filename_mismatch_candidate,Manifest path absent; same stable ID exists as batch_04_241-304/285__v4_villain_shojo_033.png. Integration halted per Phase 1 gate; no substitution assumed.
v4_villain_shojo_034,298__v4_villain_shojo_034.png,batch_04_241-304/286__v4_villain_shojo_034.png,f902e5d0392d25cefc3815ce8ab528701d81393c69624fd40a1f14ba32be04f9,183,230,FALSE,FALSE,,filename_mismatch_candidate,Manifest path absent; same stable ID exists as batch_04_241-304/286__v4_villain_shojo_034.png. Integration halted per Phase 1 gate; no substitution assumed.
v4_villain_shojo_035,299__v4_villain_shojo_035.png,batch_04_241-304/287__v4_villain_shojo_035.png,87e3c80812a889b73fadbed237ae928fc081a64a44510f57f5ee84144c52f896,183,230,FALSE,FALSE,,filename_mismatch_candidate,Manifest path absent; same stable ID exists as batch_04_241-304/287__v4_villain_shojo_035.png. Integration halted per Phase 1 gate; no substitution assumed.
v4_villain_shojo_036,300__v4_villain_shojo_036.png,batch_04_241-304/288__v4_villain_shojo_036.png,12a51ce2859f51cca07aab9dc1f23bcc9efdac3eb36dd41c17da8601e50b3300,184,230,FALSE,FALSE,,filename_mismatch_candidate,Manifest path absent; same stable ID exists as batch_04_241-304/288__v4_villain_shojo_036.png. Integration halted per Phase 1 gate; no substitution assumed.
v4_villain_shojo_037,301__v4_villain_shojo_037.png,batch_04_241-304/289__v4_villain_shojo_037.png,e4c52083f53d0937a40877c4bb9bdcd675ab5ba904e19440013e46c86aab565d,182,230,FALSE,FALSE,,filename_mismatch_candidate,Manifest path absent; same stable ID exists as batch_04_241-304/289__v4_villain_shojo_037.png. Integration halted per Phase 1 gate; no substitution assumed.
v4_villain_shojo_038,302__v4_villain_shojo_038.png,batch_04_241-304/290__v4_villain_shojo_038.png,fbe193c74f0f565c668be9763430ca3c0f6d943ea4ca9727f60c89635cf05630,185,230,FALSE,FALSE,,filename_mismatch_candidate,Manifest path absent; same stable ID exists as batch_04_241-304/290__v4_villain_shojo_038.png. Integration halted per Phase 1 gate; no substitution assumed.
v4_villain_shojo_039,303__v4_villain_shojo_039.png,batch_04_241-304/291__v4_villain_shojo_039.png,4a7e2efb7e0d54a32e78e5c457aaa7d9acacf69b0e8291e0032ed21721a46972,183,230,FALSE,FALSE,,filename_mismatch_candidate,Manifest path absent; same stable ID exists as batch_04_241-304/291__v4_villain_shojo_039.png. Integration halted per Phase 1 gate; no substitution assumed.
v4_villain_shojo_040,304__v4_villain_shojo_040.png,batch_04_241-304/292__v4_villain_shojo_040.png,cd073a9f16ffa958ae1849a5acc9ae30df26992f29ecc3ebb2739dba44777b6b,184,230,FALSE,FALSE,,filename_mismatch_candidate,Manifest path absent; same stable ID exists as batch_04_241-304/292__v4_villain_shojo_040.png. Integration halted per Phase 1 gate; no substitution assumed.
,,batch_04_241-304/293__donor8_r1p1.png,9fbec0979ed728dd7126a4efb13ccc2258fb4068e039034307192834c21bc41b,216,259,FALSE,TRUE,,donor_alternate,PNG is not referenced by any of the 304 mechanics rows; retained as donor/alternate. No substitution assigned because Phase 1 gate failed.
,,batch_04_241-304/294__donor8_r1p2.png,8a30197d486be6c4800c51f0ec64adb5ba906db521e7ab2c887e897b19c89eff,217,259,FALSE,TRUE,,donor_alternate,PNG is not referenced by any of the 304 mechanics rows; retained as donor/alternate. No substitution assigned because Phase 1 gate failed.
,,batch_04_241-304/295__donor8_r1p3.png,a2acaeaf1fd3749647267fd3b8b30bd0855ea3bff04a3ba7ec8766b9426e1876,215,259,FALSE,TRUE,,donor_alternate,PNG is not referenced by any of the 304 mechanics rows; retained as donor/alternate. No substitution assigned because Phase 1 gate failed.
,,batch_04_241-304/296__donor8_r1p4.png,e0e3e2d10185719abb6d73d2e15d4b35774e2ecdfbe186b05bd4be2db7050f9f,190,259,FALSE,TRUE,,donor_alternate,PNG is not referenced by any of the 304 mechanics rows; retained as donor/alternate. No substitution assigned because Phase 1 gate failed.
,,batch_04_241-304/297__donor8_r1p5.png,71a6eefc3dbada00a99eb168d7e0b34408fef41534c5bf8ca0b9605420fb56a1,200,259,FALSE,TRUE,,donor_alternate,PNG is not referenced by any of the 304 mechanics rows; retained as donor/alternate. No substitution assigned because Phase 1 gate failed.
